index,age,gender,occupation,original_pred,counterfactual_pred,ground_truth,changed,fair_pred
9116,25,Male,17,1,1,1,False,1
9117,25,Female,0,1,1,1,False,1
9118,1,Female,10,1,1,1,False,1
9119,35,Female,11,1,1,1,False,1
9120,25,Male,20,0,1,1,True,1
9121,45,Female,3,1,1,0,False,1
9122,25,Male,12,1,1,0,False,1
9123,35,Male,15,1,1,1,False,1
9124,25,Female,3,1,1,0,False,1
9125,25,Male,4,1,1,0,False,1
9126,50,Male,1,1,1,0,False,1
9127,18,Male,4,1,1,1,False,1
9128,45,Male,7,1,1,1,False,1
9129,45,Female,13,1,1,1,False,1
9130,45,Female,20,1,1,1,False,1
9131,25,Male,4,1,1,0,False,1
9132,35,Male,18,1,1,1,False,1
9133,18,Male,0,1,1,1,False,1
9134,56,Female,14,1,1,1,False,1
9135,35,Male,12,0,0,0,False,0
9136,45,Male,1,0,1,1,True,1
9137,18,Male,4,1,1,0,False,1
9138,25,Male,4,1,1,1,False,1
9139,25,Male,11,1,1,0,False,1
9140,25,Male,14,0,1,0,True,1
9141,35,Male,0,1,1,1,False,1
9142,25,Female,1,1,1,0,False,1
9143,25,Female,0,1,1,1,False,1
9144,25,Male,2,0,1,0,True,1
9145,25,Male,7,1,1,1,False,1
9146,25,Male,12,1,1,1,False,1
9147,25,Male,3,1,1,1,False,1
9148,56,Male,6,1,1,0,False,1
9149,50,Female,6,1,1,0,False,1
9150,35,Female,7,1,1,0,False,1
9151,18,Male,4,1,1,1,False,1
9152,25,Female,2,1,1,0,False,1
9153,25,Male,0,1,1,0,False,1
9154,25,Male,7,1,1,1,False,1
9155,25,Male,0,1,1,1,False,1
9156,25,Female,2,1,1,1,False,1
9157,25,Male,2,0,0,0,False,0
9158,18,Male,10,1,1,1,False,1
9159,25,Male,2,1,1,1,False,1
9160,25,Male,0,1,1,0,False,1
9161,25,Male,14,1,1,0,False,1
9162,35,Female,2,1,1,0,False,1
9163,25,Male,20,0,0,0,False,0
9164,45,Female,9,1,1,0,False,1
9165,25,Male,7,0,1,0,True,1
9166,45,Male,20,1,1,0,False,1
9167,35,Female,1,1,1,1,False,1
9168,18,Male,4,1,1,1,False,1
9169,50,Male,7,1,1,1,False,1
9170,50,Male,16,1,1,0,False,1
9171,50,Male,6,1,1,1,False,1
9172,35,Female,9,1,1,1,False,1
9173,25,Male,17,1,1,1,False,1
9174,25,Male,0,1,1,0,False,1
9175,25,Male,20,1,1,1,False,1
9176,25,Male,17,1,1,0,False,1
9177,25,Female,9,0,0,1,False,0
9178,18,Male,4,1,1,0,False,1
9179,18,Male,4,1,1,0,False,1
9180,45,Male,17,1,1,0,False,1
9181,25,Male,20,1,1,1,False,1
9182,25,Male,7,1,1,1,False,1
9183,35,Female,6,1,1,0,False,1
9184,35,Male,2,1,1,0,False,1
9185,18,Male,19,1,1,1,False,1
9186,18,Male,0,1,1,1,False,1
9187,25,Male,15,1,1,0,False,1
9188,35,Male,20,0,1,1,True,1
9189,25,Female,7,1,1,1,False,1
9190,25,Female,0,1,1,1,False,1
9191,25,Male,18,1,1,0,False,1
9192,25,Male,7,1,1,0,False,1
9193,25,Male,0,1,1,1,False,1
9194,35,Female,12,1,1,0,False,1
9195,25,Male,7,0,1,1,True,1
9196,25,Male,1,1,1,0,False,1
9197,25,Male,16,1,1,0,False,1
9198,25,Male,0,1,1,0,False,1
9199,35,Male,12,1,1,1,False,1
9200,25,Female,15,1,1,1,False,1
9201,50,Male,0,1,1,1,False,1
9202,25,Female,19,1,1,1,False,1
9203,35,Male,5,1,1,1,False,1
9204,35,Female,6,0,0,0,False,0
9205,25,Male,7,1,1,0,False,1
9206,25,Male,7,1,1,1,False,1
9207,45,Male,11,1,1,1,False,1
9208,18,Male,4,0,0,1,False,0
9209,35,Female,7,1,1,1,False,1
9210,50,Female,20,1,1,1,False,1
9211,25,Male,17,1,1,0,False,1
9212,25,Male,18,0,0,1,False,0
9213,18,Male,4,0,1,1,True,1
9214,56,Male,1,1,1,1,False,1
9215,35,Female,0,1,1,1,False,1
9216,25,Male,5,0,0,0,False,0
9217,56,Male,1,1,1,1,False,1
9218,45,Male,17,1,1,0,False,1
9219,25,Male,15,1,1,0,False,1
9220,25,Male,17,1,1,0,False,1
9221,18,Male,4,0,0,0,False,0
9222,25,Male,5,0,0,1,False,0
9223,25,Male,12,1,1,0,False,1
9224,18,Male,4,1,1,0,False,1
9225,25,Male,18,0,0,0,False,0
9226,35,Male,13,0,1,0,True,1
9227,25,Male,3,1,1,1,False,1
9228,18,Female,20,0,0,1,False,0
9229,1,Female,10,1,1,1,False,1
9230,35,Male,14,1,1,1,False,1
9231,25,Male,20,0,0,0,False,0
9232,18,Male,1,0,0,0,False,0
9233,25,Male,17,1,1,1,False,1
9234,25,Male,14,1,1,1,False,1
9235,18,Female,4,1,1,1,False,1
9236,25,Male,4,1,1,0,False,1
9237,45,Male,11,1,1,0,False,1
9238,35,Male,15,1,1,0,False,1
9239,25,Male,0,0,0,0,False,0
9240,25,Male,2,1,1,0,False,1
9241,45,Male,0,0,0,1,False,0
9242,45,Male,0,0,0,1,False,0
9243,50,Male,0,1,1,0,False,1
9244,18,Female,20,0,0,0,False,0
9245,56,Male,20,1,1,1,False,1
9246,18,Male,4,1,1,0,False,1
9247,50,Female,20,1,1,0,False,1
9248,56,Female,2,1,1,1,False,1
9249,25,Male,7,0,0,0,False,0
9250,25,Male,4,1,1,0,False,1
9251,25,Male,4,1,1,1,False,1
9252,35,Male,18,1,1,1,False,1
9253,45,Female,2,1,1,1,False,1
9254,25,Male,11,0,1,0,True,1
9255,25,Male,7,1,1,1,False,1
9256,35,Female,9,1,1,0,False,1
9257,25,Male,17,1,1,0,False,1
9258,35,Female,7,1,1,1,False,1
9259,25,Male,14,1,1,1,False,1
9260,45,Male,20,1,1,1,False,1
9261,35,Male,11,1,1,0,False,1
9262,25,Female,11,1,1,1,False,1
9263,35,Male,20,0,0,0,False,0
9264,35,Male,14,0,0,1,False,0
9265,18,Male,1,0,1,0,True,1
9266,25,Male,19,1,1,1,False,1
9267,25,Female,4,1,1,0,False,1
9268,18,Male,10,1,1,1,False,1
9269,18,Male,4,1,1,1,False,1
9270,35,Female,17,1,1,1,False,1
9271,35,Female,9,1,1,1,False,1
9272,56,Male,18,1,1,0,False,1
9273,35,Male,7,1,1,1,False,1
9274,50,Male,7,1,1,1,False,1
9275,56,Female,12,1,1,1,False,1
9276,1,Male,10,1,1,1,False,1
9277,35,Male,15,1,1,0,False,1
9278,25,Male,0,1,1,0,False,1
9279,56,Male,1,1,1,1,False,1
9280,18,Female,0,1,1,1,False,1
9281,25,Male,17,0,1,1,True,1
9282,35,Male,0,1,1,1,False,1
9283,35,Male,2,0,0,0,False,0
9284,35,Female,6,1,1,1,False,1
9285,25,Male,0,0,0,0,False,0
9286,18,Male,1,1,1,1,False,1
9287,25,Male,20,1,1,0,False,1
9288,25,Male,1,0,0,0,False,0
9289,25,Male,0,1,1,0,False,1
9290,18,Male,4,1,1,0,False,1
9291,25,Female,17,1,1,1,False,1
9292,45,Female,0,1,1,0,False,1
9293,45,Male,16,0,0,0,False,0
9294,45,Male,12,1,1,1,False,1
9295,25,Male,0,0,1,1,True,1
9296,45,Male,17,1,1,0,False,1
9297,25,Male,20,1,1,1,False,1
9298,35,Male,14,1,1,0,False,1
9299,25,Female,7,1,1,0,False,1
9300,35,Female,16,1,1,0,False,1
9301,25,Male,20,0,1,0,True,1
9302,35,Male,7,1,1,1,False,1
9303,45,Male,1,1,1,1,False,1
9304,35,Male,1,1,1,1,False,1
9305,18,Male,17,0,0,1,False,0
9306,25,Male,0,0,0,1,False,0
9307,25,Male,12,1,1,1,False,1
9308,25,Female,1,1,1,1,False,1
9309,25,Male,20,0,0,0,False,0
9310,25,Male,4,1,1,1,False,1
9311,50,Male,0,1,1,1,False,1
9312,35,Male,20,1,1,0,False,1
9313,45,Male,7,1,1,1,False,1
9314,50,Male,7,1,1,1,False,1
9315,18,Male,11,1,1,0,False,1
9316,45,Male,1,1,1,0,False,1
9317,35,Male,6,1,1,1,False,1
9318,56,Male,13,1,1,0,False,1
9319,18,Male,7,1,1,0,False,1
9320,25,Female,20,1,1,1,False,1
9321,35,Male,4,0,0,1,False,0
9322,25,Male,7,1,1,0,False,1
9323,56,Male,1,1,1,1,False,1
9324,18,Male,0,1,1,1,False,1
9325,18,Male,20,1,1,0,False,1
9326,35,Male,16,1,1,1,False,1
9327,25,Female,2,1,1,1,False,1
9328,18,Male,12,1,1,1,False,1
9329,35,Male,2,0,0,0,False,0
9330,18,Male,4,1,1,1,False,1
9331,35,Male,2,1,1,1,False,1
9332,25,Male,7,1,1,0,False,1
9333,35,Male,15,1,1,1,False,1
9334,25,Male,2,1,1,1,False,1
9335,25,Male,1,0,0,0,False,0
9336,35,Male,17,1,1,1,False,1
9337,25,Female,7,1,1,1,False,1
9338,18,Male,18,1,1,1,False,1
9339,35,Male,17,1,1,1,False,1
9340,50,Male,17,0,0,0,False,0
9341,56,Male,1,1,1,1,False,1
9342,35,Male,20,0,1,1,True,1
9343,18,Male,0,1,1,1,False,1
9344,18,Male,4,0,1,0,True,1
9345,18,Male,14,1,1,0,False,1
9346,35,Male,1,1,1,1,False,1
9347,50,Male,0,1,1,0,False,1
9348,35,Female,6,1,1,1,False,1
9349,45,Female,1,1,1,1,False,1
9350,50,Female,6,1,1,0,False,1
9351,1,Male,10,0,1,0,True,1
9352,25,Male,6,1,1,1,False,1
9353,25,Male,17,1,1,1,False,1
9354,25,Male,5,1,1,0,False,1
9355,25,Male,17,1,1,0,False,1
9356,45,Male,16,0,0,1,False,0
9357,18,Male,4,1,1,1,False,1
9358,25,Male,17,1,1,0,False,1
9359,35,Female,1,1,0,1,True,0
9360,25,Female,3,0,0,0,False,0
9361,45,Male,17,1,1,1,False,1
9362,18,Female,0,0,0,1,False,0
9363,1,Male,10,0,0,1,False,0
9364,45,Male,0,1,1,0,False,1
9365,50,Male,18,1,1,1,False,1
9366,25,Male,14,1,1,1,False,1
9367,18,Male,12,1,1,1,False,1
9368,18,Male,4,1,1,1,False,1
9369,25,Male,12,1,1,1,False,1
9370,25,Male,4,1,1,1,False,1
9371,45,Male,7,1,1,1,False,1
9372,25,Female,9,1,1,0,False,1
9373,18,Male,4,1,1,1,False,1
9374,18,Male,18,0,1,1,True,1
9375,35,Male,12,0,0,0,False,0
9376,25,Male,0,0,0,1,False,0
9377,18,Female,4,1,1,1,False,1
9378,35,Male,17,1,1,0,False,1
9379,35,Male,5,0,0,1,False,0
9380,50,Male,0,1,1,0,False,1
9381,18,Male,4,1,1,0,False,1
9382,25,Male,0,1,1,0,False,1
9383,50,Male,11,1,1,0,False,1
9384,18,Male,16,1,1,1,False,1
9385,25,Male,14,1,1,1,False,1
9386,18,Female,4,1,1,1,False,1
9387,25,Male,4,1,1,0,False,1
9388,25,Male,12,1,1,1,False,1
9389,25,Male,1,1,1,1,False,1
9390,35,Male,17,1,1,1,False,1
9391,35,Female,17,1,1,1,False,1
9392,25,Male,7,1,1,0,False,1
9393,18,Male,18,0,1,1,True,1
9394,45,Female,0,1,1,0,False,1
9395,18,Female,4,1,1,0,False,1
9396,45,Male,7,1,1,1,False,1
9397,35,Male,20,1,1,1,False,1
9398,45,Male,1,1,1,1,False,1
9399,50,Female,2,1,1,0,False,1
9400,25,Male,14,1,1,0,False,1
9401,25,Male,2,1,1,1,False,1
9402,25,Male,0,1,1,0,False,1
9403,35,Male,2,1,1,1,False,1
9404,45,Male,0,1,1,0,False,1
9405,25,Male,14,1,1,0,False,1
9406,25,Male,5,1,1,0,False,1
9407,25,Male,20,1,1,1,False,1
9408,35,Male,11,1,1,0,False,1
9409,18,Female,1,1,1,1,False,1
9410,25,Male,4,1,1,1,False,1
9411,45,Female,0,1,1,1,False,1
9412,18,Male,4,1,1,0,False,1
9413,18,Female,4,1,1,1,False,1
9414,18,Male,12,1,1,0,False,1
9415,25,Male,4,1,1,0,False,1
9416,18,Female,19,0,0,1,False,0
9417,18,Male,0,0,0,0,False,0
9418,50,Male,20,1,1,0,False,1
9419,35,Male,16,1,1,1,False,1
9420,25,Male,3,1,1,1,False,1
9421,18,Male,19,0,0,1,False,0
9422,45,Female,1,0,0,0,False,0
9423,25,Male,7,1,1,0,False,1
9424,25,Male,20,1,1,1,False,1
9425,18,Male,19,0,0,0,False,0
9426,25,Male,17,0,0,1,False,0
9427,25,Male,2,1,1,1,False,1
9428,25,Male,12,1,1,0,False,1
9429,50,Male,19,1,1,1,False,1
9430,25,Male,1,1,1,1,False,1
9431,25,Male,17,1,1,1,False,1
9432,18,Male,12,1,1,1,False,1
9433,18,Female,0,1,1,1,False,1
9434,50,Male,0,1,1,0,False,1
9435,35,Female,12,1,1,0,False,1
9436,35,Male,3,1,1,1,False,1
9437,1,Male,10,1,1,1,False,1
9438,35,Male,11,1,1,1,False,1
9439,25,Male,1,1,1,1,False,1
9440,25,Female,3,1,1,1,False,1
9441,25,Male,4,1,1,0,False,1
9442,18,Female,2,1,1,0,False,1
9443,25,Male,20,0,1,0,True,1
9444,25,Male,4,1,1,1,False,1
9445,56,Male,13,1,1,1,False,1
9446,25,Male,20,0,0,0,False,0
9447,35,Male,7,0,0,0,False,0
9448,18,Male,4,1,1,0,False,1
9449,25,Female,1,1,1,0,False,1
9450,35,Male,12,1,1,1,False,1
9451,25,Male,20,1,1,0,False,1
9452,35,Male,12,1,1,1,False,1
9453,25,Male,12,1,1,1,False,1
9454,18,Male,4,1,1,1,False,1
9455,18,Male,12,1,1,1,False,1
9456,25,Male,2,1,1,0,False,1
9457,25,Male,7,1,1,0,False,1
9458,25,Male,5,1,1,1,False,1
9459,25,Male,0,0,0,0,False,0
9460,50,Male,0,1,1,1,False,1
9461,45,Female,6,1,1,1,False,1
9462,25,Male,0,1,1,1,False,1
9463,18,Male,4,1,1,1,False,1
9464,25,Male,2,1,1,0,False,1
9465,1,Female,0,1,1,0,False,1
9466,50,Male,1,1,1,0,False,1
9467,18,Male,4,0,0,0,False,0
9468,25,Male,11,1,1,1,False,1
9469,18,Female,4,1,1,0,False,1
9470,18,Male,14,1,1,0,False,1
9471,18,Female,20,1,1,1,False,1
9472,45,Male,7,1,1,0,False,1
9473,45,Male,12,1,1,1,False,1
9474,35,Male,14,1,1,1,False,1
9475,45,Male,7,1,1,0,False,1
9476,25,Female,0,0,0,0,False,0
9477,35,Male,15,1,1,0,False,1
9478,25,Male,20,1,1,1,False,1
9479,18,Male,4,0,0,0,False,0
9480,35,Female,3,0,0,1,False,0
9481,45,Female,15,1,1,0,False,1
9482,25,Male,11,1,1,1,False,1
9483,18,Male,20,1,1,1,False,1
9484,25,Male,4,1,1,0,False,1
9485,25,Male,17,1,1,0,False,1
9486,35,Female,20,0,0,1,False,0
9487,45,Male,17,1,1,1,False,1
9488,45,Female,1,1,1,1,False,1
9489,18,Male,0,0,0,0,False,0
9490,45,Female,9,1,1,1,False,1
9491,45,Male,20,1,1,0,False,1
9492,25,Female,2,1,1,0,False,1
9493,18,Male,4,1,1,0,False,1
9494,18,Male,14,1,1,0,False,1
9495,25,Male,7,1,1,0,False,1
9496,1,Male,10,1,1,1,False,1
9497,56,Male,16,1,1,0,False,1
9498,56,Male,20,1,1,1,False,1
9499,56,Female,13,1,1,0,False,1
9500,25,Male,12,1,1,0,False,1
9501,25,Female,0,1,1,1,False,1
9502,18,Female,15,1,1,0,False,1
9503,18,Male,1,1,1,1,False,1
9504,35,Female,5,1,1,1,False,1
9505,35,Male,0,1,1,1,False,1
9506,35,Male,7,1,1,1,False,1
9507,25,Male,2,1,1,0,False,1
9508,25,Male,12,1,1,0,False,1
9509,18,Male,4,1,1,1,False,1
9510,18,Male,4,1,1,0,False,1
9511,25,Male,11,1,1,1,False,1
9512,18,Male,18,0,1,0,True,1
9513,25,Male,12,0,0,0,False,0
9514,50,Female,7,1,1,1,False,1
9515,1,Female,10,0,0,0,False,0
9516,50,Male,0,1,1,1,False,1
9517,25,Male,12,1,1,0,False,1
9518,18,Male,4,1,1,0,False,1
9519,25,Male,5,1,1,1,False,1
9520,50,Male,17,1,1,1,False,1
9521,35,Male,0,1,1,1,False,1
9522,25,Male,2,0,1,0,True,1
9523,1,Female,10,1,1,1,False,1
9524,35,Female,0,1,0,0,True,0
9525,50,Male,13,1,1,1,False,1
9526,25,Male,4,1,1,1,False,1
9527,18,Female,0,1,1,1,False,1
9528,35,Male,7,1,1,0,False,1
9529,35,Male,7,1,1,1,False,1
9530,18,Male,18,0,1,1,True,1
9531,25,Male,0,0,0,0,False,0
9532,25,Male,0,0,0,1,False,0
9533,56,Male,13,1,1,1,False,1
9534,35,Male,0,1,1,1,False,1
9535,25,Male,20,1,1,0,False,1
9536,45,Male,17,1,1,1,False,1
9537,18,Male,4,1,1,1,False,1
9538,18,Female,1,1,0,1,True,0
9539,25,Male,12,1,1,1,False,1
9540,50,Male,13,1,1,1,False,1
9541,25,Male,15,1,1,1,False,1
9542,25,Male,18,1,1,1,False,1
9543,18,Male,17,1,1,1,False,1
9544,25,Male,12,0,0,1,False,0
9545,18,Male,11,1,1,0,False,1
9546,25,Female,1,1,1,1,False,1
9547,25,Male,17,1,1,0,False,1
9548,18,Male,4,1,1,1,False,1
9549,25,Female,6,1,1,0,False,1
9550,25,Male,12,1,1,1,False,1
9551,56,Male,13,1,1,0,False,1
9552,35,Male,16,1,1,1,False,1
9553,35,Female,17,1,1,0,False,1
9554,45,Male,20,0,0,0,False,0
9555,25,Male,12,1,1,1,False,1
9556,25,Male,17,1,1,0,False,1
9557,25,Female,0,1,1,1,False,1
9558,1,Male,4,1,1,0,False,1
9559,18,Male,4,0,0,1,False,0
9560,35,Female,16,1,1,1,False,1
9561,1,Male,10,1,1,0,False,1
9562,25,Female,2,1,1,0,False,1
9563,18,Female,14,1,1,1,False,1
9564,25,Male,0,1,1,1,False,1
9565,45,Male,20,1,1,1,False,1
9566,45,Male,16,1,1,1,False,1
9567,35,Male,2,1,1,0,False,1
9568,18,Male,10,1,1,1,False,1
9569,18,Male,5,0,0,1,False,0
9570,25,Male,0,1,1,0,False,1
9571,45,Male,7,1,1,1,False,1
9572,1,Male,10,1,1,0,False,1
9573,25,Male,2,1,1,0,False,1
9574,35,Male,7,1,1,1,False,1
9575,25,Male,0,1,1,1,False,1
9576,35,Male,16,1,1,1,False,1
9577,18,Female,2,1,1,0,False,1
9578,1,Male,2,0,0,1,False,0
9579,45,Male,6,1,1,1,False,1
9580,18,Male,4,1,1,0,False,1
9581,56,Male,1,1,1,1,False,1
9582,18,Male,4,1,1,1,False,1
9583,50,Male,0,0,0,0,False,0
9584,50,Male,15,1,1,1,False,1
9585,25,Male,6,1,1,0,False,1
9586,45,Female,9,1,1,1,False,1
9587,25,Male,12,1,1,1,False,1
9588,25,Male,7,1,1,1,False,1
9589,25,Female,4,1,1,0,False,1
9590,18,Male,4,0,1,0,True,1
9591,25,Male,1,0,0,0,False,0
9592,35,Female,2,0,0,1,False,0
9593,18,Male,4,1,1,1,False,1
9594,25,Male,0,1,1,1,False,1
9595,45,Male,7,1,1,0,False,1
9596,18,Male,10,1,1,1,False,1
9597,18,Female,19,0,0,0,False,0
9598,35,Male,5,1,1,0,False,1
9599,25,Male,7,1,1,0,False,1
9600,25,Male,14,1,1,1,False,1
9601,25,Male,3,1,1,0,False,1
9602,25,Female,7,1,1,1,False,1
9603,25,Male,14,1,1,0,False,1
9604,18,Male,4,1,1,0,False,1
9605,18,Female,4,1,1,0,False,1
9606,35,Male,7,1,1,0,False,1
9607,25,Male,17,1,1,0,False,1
9608,1,Male,0,0,1,1,True,1
9609,50,Male,13,1,1,0,False,1
9610,25,Male,7,1,1,0,False,1
9611,25,Male,4,1,1,1,False,1
9612,18,Female,1,1,1,1,False,1
9613,35,Male,17,1,1,0,False,1
9614,18,Female,19,1,1,0,False,1
9615,45,Male,17,1,1,1,False,1
9616,45,Male,0,1,1,1,False,1
9617,50,Male,7,1,1,1,False,1
9618,25,Male,1,1,1,1,False,1
9619,25,Female,0,1,1,1,False,1
9620,50,Male,16,1,1,0,False,1
9621,18,Male,4,1,1,1,False,1
9622,35,Male,14,1,1,0,False,1
9623,25,Female,14,1,1,0,False,1
9624,25,Female,6,1,1,0,False,1
9625,56,Male,7,1,1,1,False,1
9626,45,Male,1,1,1,1,False,1
9627,35,Male,12,1,1,0,False,1
9628,56,Male,16,1,1,1,False,1
9629,50,Male,0,1,1,0,False,1
9630,18,Male,4,1,1,0,False,1
9631,35,Male,0,1,1,1,False,1
9632,50,Male,0,1,1,0,False,1
9633,25,Male,20,0,0,0,False,0
9634,25,Male,15,1,1,0,False,1
9635,50,Female,12,1,1,0,False,1
9636,18,Male,4,1,1,1,False,1
9637,35,Male,17,1,1,0,False,1
9638,35,Female,20,1,1,0,False,1
9639,18,Male,4,0,0,1,False,0
9640,35,Male,12,1,1,0,False,1
9641,18,Male,4,0,0,0,False,0
9642,25,Female,4,1,1,1,False,1
9643,1,Male,10,1,1,0,False,1
9644,35,Male,7,1,1,1,False,1
9645,18,Male,4,1,1,0,False,1
9646,25,Male,12,1,1,1,False,1
9647,25,Female,9,1,1,0,False,1
9648,18,Male,4,0,0,1,False,0
9649,25,Male,12,1,1,1,False,1
9650,18,Male,4,1,1,0,False,1
9651,18,Male,4,1,1,0,False,1
9652,25,Female,2,1,1,1,False,1
9653,18,Male,4,1,1,1,False,1
9654,25,Male,4,1,1,1,False,1
9655,45,Male,1,1,1,1,False,1
9656,45,Male,17,1,1,0,False,1
9657,25,Male,17,1,1,1,False,1
9658,50,Male,14,0,0,1,False,0
9659,35,Male,6,1,1,0,False,1
9660,18,Male,2,0,1,1,True,1
9661,1,Male,10,1,1,0,False,1
9662,25,Female,6,0,0,0,False,0
9663,25,Male,14,1,1,0,False,1
9664,18,Male,4,1,1,0,False,1
9665,25,Male,7,1,1,1,False,1
9666,18,Female,1,1,1,0,False,1
9667,56,Male,0,1,1,1,False,1
9668,1,Male,19,1,1,0,False,1
9669,25,Male,1,1,1,1,False,1
9670,18,Male,3,1,1,0,False,1
9671,35,Male,20,1,1,1,False,1
9672,18,Male,4,0,0,0,False,0
9673,18,Male,4,1,1,1,False,1
9674,25,Male,14,1,1,1,False,1
9675,25,Male,0,0,0,1,False,0
9676,18,Female,10,1,1,0,False,1
9677,45,Female,0,1,1,1,False,1
9678,35,Male,11,0,0,1,False,0
9679,35,Female,0,0,0,0,False,0
9680,18,Male,4,0,0,0,False,0
9681,25,Male,6,1,1,0,False,1
9682,35,Female,3,1,1,1,False,1
9683,35,Male,7,0,0,0,False,0
9684,25,Male,2,1,1,0,False,1
9685,25,Male,1,1,1,0,False,1
9686,25,Male,1,1,1,0,False,1
9687,50,Male,13,1,1,0,False,1
9688,25,Male,4,1,1,1,False,1
9689,56,Female,20,1,1,1,False,1
9690,35,Male,6,1,1,1,False,1
9691,25,Female,16,1,1,0,False,1
9692,25,Male,7,1,1,0,False,1
9693,35,Male,4,1,1,0,False,1
9694,25,Male,11,1,1,1,False,1
9695,18,Male,18,1,1,1,False,1
9696,25,Male,3,1,1,1,False,1
9697,35,Male,16,1,1,0,False,1
9698,25,Male,7,1,1,1,False,1
9699,25,Female,4,1,1,1,False,1
9700,18,Female,19,0,0,0,False,0
9701,25,Male,16,1,1,0,False,1
9702,25,Male,12,1,1,0,False,1
9703,18,Male,20,0,0,0,False,0
9704,18,Male,1,0,0,0,False,0
9705,25,Female,20,1,1,1,False,1
9706,25,Male,0,1,1,1,False,1
9707,25,Male,20,0,0,0,False,0
9708,35,Male,11,1,1,0,False,1
9709,18,Male,4,1,1,0,False,1
9710,35,Female,3,1,1,0,False,1
9711,56,Female,3,1,1,1,False,1
9712,25,Male,14,1,1,1,False,1
9713,25,Female,3,1,1,1,False,1
9714,25,Male,17,1,1,0,False,1
9715,18,Female,0,1,1,1,False,1
9716,18,Male,0,1,1,0,False,1
9717,18,Female,4,1,1,1,False,1
9718,35,Male,6,1,1,0,False,1
9719,25,Female,1,1,1,0,False,1
9720,45,Male,1,1,1,1,False,1
9721,18,Male,12,1,1,0,False,1
9722,18,Male,6,1,1,1,False,1
9723,35,Male,20,0,0,1,False,0
9724,25,Male,4,1,1,1,False,1
9725,25,Male,2,0,0,1,False,0
9726,1,Male,10,0,0,0,False,0
9727,18,Male,4,1,1,1,False,1
9728,50,Male,0,1,1,1,False,1
9729,25,Female,1,1,1,1,False,1
9730,35,Female,17,1,1,1,False,1
9731,25,Female,9,1,1,1,False,1
9732,56,Male,1,1,1,0,False,1
9733,25,Female,6,1,1,0,False,1
9734,35,Female,3,1,1,1,False,1
9735,25,Female,1,1,1,0,False,1
9736,25,Male,4,1,1,0,False,1
9737,18,Male,4,1,1,0,False,1
9738,25,Female,7,1,1,1,False,1
9739,35,Male,11,1,1,0,False,1
9740,35,Male,7,1,1,0,False,1
9741,25,Male,0,0,0,0,False,0
9742,25,Male,12,1,1,1,False,1
9743,35,Male,12,1,1,1,False,1
9744,18,Male,4,1,1,1,False,1
9745,45,Male,17,1,1,0,False,1
9746,25,Male,17,1,1,1,False,1
9747,25,Male,4,1,1,1,False,1
9748,35,Male,20,1,1,1,False,1
9749,35,Female,16,1,1,1,False,1
9750,25,Male,4,1,1,0,False,1
9751,25,Male,12,1,1,1,False,1
9752,18,Female,4,0,0,0,False,0
9753,45,Male,11,1,1,1,False,1
9754,18,Female,4,0,0,0,False,0
9755,35,Male,18,1,1,0,False,1
9756,25,Male,12,1,1,0,False,1
9757,18,Male,4,1,1,1,False,1
9758,35,Male,2,1,1,0,False,1
9759,50,Male,7,1,1,1,False,1
9760,45,Male,0,1,1,1,False,1
9761,56,Male,3,1,1,1,False,1
9762,18,Male,20,1,1,0,False,1
9763,18,Male,12,1,1,1,False,1
9764,18,Male,14,0,0,0,False,0
9765,25,Male,1,1,1,1,False,1
9766,25,Male,2,0,0,0,False,0
9767,50,Male,7,1,1,0,False,1
9768,35,Male,2,1,1,0,False,1
9769,35,Male,7,1,1,1,False,1
9770,35,Male,15,1,1,1,False,1
9771,18,Male,17,1,1,1,False,1
9772,25,Male,1,1,1,1,False,1
9773,25,Female,9,1,1,1,False,1
9774,56,Male,13,1,1,1,False,1
9775,35,Female,0,1,1,1,False,1
9776,56,Male,3,1,1,0,False,1
9777,18,Male,5,0,1,1,True,1
9778,18,Female,7,1,1,1,False,1
9779,18,Male,1,1,1,1,False,1
9780,25,Male,4,1,1,0,False,1
9781,25,Female,4,0,0,1,False,0
9782,25,Male,20,1,1,1,False,1
9783,50,Male,17,1,1,1,False,1
9784,18,Male,4,1,1,1,False,1
9785,50,Male,16,1,1,0,False,1
9786,35,Male,14,1,1,1,False,1
9787,18,Male,0,1,1,0,False,1
9788,45,Male,8,0,0,1,False,0
9789,35,Female,3,1,1,1,False,1
9790,35,Female,0,1,1,1,False,1
9791,25,Male,12,1,1,1,False,1
9792,50,Male,1,1,1,1,False,1
9793,18,Male,17,1,1,1,False,1
9794,25,Male,17,1,1,1,False,1
9795,56,Female,0,1,1,0,False,1
9796,45,Male,6,1,1,1,False,1
9797,56,Female,13,1,1,1,False,1
9798,18,Male,4,1,1,0,False,1
9799,25,Male,19,1,1,1,False,1
9800,25,Male,14,0,1,0,True,1
9801,35,Male,1,1,1,1,False,1
9802,35,Male,12,1,1,1,False,1
9803,25,Male,7,1,1,1,False,1
9804,35,Female,0,1,1,1,False,1
9805,25,Male,5,0,0,1,False,0
9806,25,Female,11,1,1,1,False,1
9807,35,Female,2,1,1,1,False,1
9808,25,Male,7,1,1,1,False,1
9809,35,Male,17,0,0,0,False,0
9810,25,Male,20,0,0,0,False,0
9811,45,Male,2,1,1,1,False,1
9812,25,Female,7,0,0,0,False,0
9813,25,Male,17,1,1,0,False,1
